slug,area,latitude,longitude,phone,website,rating,review_count,hero_image,photos
pusat-jagaan-rumah-warga-tua-cahaya,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE75pyMZ7E9ZZOaoghVhgTady8fOiwGVMT5cKntFR7oaPSbAsJhBtzaoJUYLbyCY6WSIqtxwueSXrf1NP1Dykl6QUHNR6XMycDhuOCVmldwh8lsRt4htCJ_DQlaM5NtL_6XzVD0=w408-h306-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE75pyMZ7E9ZZOaoghVhgTady8fOiwGVMT5cKntFR7oaPSbAsJhBtzaoJUYLbyCY6WSIqtxwueSXrf1NP1Dykl6QUHNR6XMycDhuOCVmldwh8lsRt4htCJ_DQlaM5NtL_6XzVD0=w408-h306-k-no|https://lh3.googleusercontent.com/p/AF1QipM0xiqS_xR4_6C0xJvk9MavI0uiXuUkCnrUR1T_=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v8cJAqOIzUOuGonfLtBEQA&cb_client=lu.gallery.gps&w=160&h=106&yaw=68.42576&pitch=0&thumbfov=100|https://lh3.googleusercontent.com/gps-cs-s/APNQkAF88NxiAX-mGuuoxEXnejwiIwULBCGu5XAvwgipeSIRFBPj4M0Ld9jOQ4Tf1zzXeYUna9kyI6dtLf49Oc420kXCMqiFx7kkZ7CTfR103coKrecmQzwVP8tTyyIuycJEfImCOp4fiMx9uhFP=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6VOPSGpXzwdTNoZcbBuLEyn6Q6ndGRvnZsGXFOq-_Ior9F4kL3IK-EIUK6AH8y8_6lFFR7kodQrHGM_qws-MvTMPP3OeuK2i9ghFOAThSmIhtkdREovJwXny-2ZBQB0424sN_U_KpRpC9=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFr-QvxK5SrN1ygCHDliMg3nClVKArLARQy8EiZ8iaOQ7GZVW5G5JhK69zZ0Ft6UqXS1_huBNKNTy5Ry6xkaRvRQcnqSBaH_wIxkxawbr0ZssAczpBZ26F1NRe6pnEbPC89WkL17nJBS_o=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHWrkhTMAA-wsYTqlAyodhR6VmV3zJFNcVrio30awdkdsbHZ5M1qN7AbhgY-Vx39FVx_1qZxr0V1zxSEWyQUaD_wrfZntL0xri1Wmk7Fmkzrmv8RU9Z6IZdgaGLv0lq1zpqSZiJ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOVapC-QTwTg54fYobm-FZpPeGp5dIGZche4nUJdrb77TCV0BhiT-VVTbdeWik6bYNBvaAgLbsOtsdsZE02lqLHJup2EPpDYb959T6LQQXPPzXJCHzixEWQHJ7PCJWMApC7Sqpyg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNODyVGA7lVXOIxkK8cKvg0fSB5aKCw9glxdiAM-9nt4_QeVUhpsOUIG5O66YfR1fPIHMzM1tNT7SimNJZEctpUky-UYdykSU0ykUxpQbuBjNcFQsm2A_4cR2_cVtFD1_NT3cRSQ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPCZC2roRZnocaZNKh2tLvMSbrN9bD0JM4EP3r1bMRLRP6yyAATBLRB06xTkZ2XRCydC8E6Qq5ttGD85wqraZ2BQc-cFm57CoTJ8XHfA1ulLxEOo-HjSmnJtBe6fBm_ZNlVotRow=w1920-h1080-k-no
vivekananda-shelter,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jkOtC6V4YwByMMPHjUASaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.70605&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jkOtC6V4YwByMMPHjUASaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.70605&pitch=0&thumbfov=100
lyc-senior-living-care-center,,3.1570865,,,,4.8,137,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEw9tl2nmTEEUc_nVeFGA8UcsiNGzCWn1SgwJB4bgyW1YE2ixLcLgLglZpp0pKnILnHl3UJPTJqglxn7HaztU2jpdD1irzgKVCWvu5_zTiGPL3UkHClXFqpk0wzeS6uqQJAkRWd=w408-h408-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEw9tl2nmTEEUc_nVeFGA8UcsiNGzCWn1SgwJB4bgyW1YE2ixLcLgLglZpp0pKnILnHl3UJPTJqglxn7HaztU2jpdD1irzgKVCWvu5_zTiGPL3UkHClXFqpk0wzeS6uqQJAkRWd=w408-h408-k-no|https://lh3.googleusercontent.com/p/AF1QipO2cpO7YoEbmX6sSQaRQ33VLKGURPWEEEJEd-QA=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFj9FtjV_SRZD46O8EenIDOYHQxwEaFUzKsvA9BqN1F7-B-nBHLUzLcGHPdCOel71AXU1GzdoTKdbQ-o6zjFCrlyZ3thJmvNqgJfCxZoQAugPJf35jvwJ7z7uL0CqcCjOCeWds9-Q=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2xF-0Q4Dw8Ku_BRHGYxsLkw30C-e2XepvqQMQVilh4Fus-8k-xhbB5zd5QLczENruPCuTp-JxR2vRhhZuwYgSnnPerjafCyZluJh9BVDV6ZoJ4rOWB6PMNH3Isr7Ihrv0oQw=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipPa3c2VACdp1we_jk79EMVA_tojvRecsmfEhq_r=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipPHQID8d2vV4Y1kM9YggT4HLb7uZK3OJtEOfVXM=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNmFFCLXJQQ5i2ZHZXwsN1ligbPyxVkLIjAV2zs=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEjCUF1mE3jE9dHNtgpdvUejIDW3Ee4rDM94cCPMpp90e1eTPUuloVr3DQW64dTsdvHMjb6zJqphOFGx3zGXeYkzxvgAWlFl-ovlLn1j6bkkKEDnX0fnn2x_qJ5C-asL1FS4Gg9=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipMLRBomAJ_dmNICrE_OOjc1zWvk11Xiq1QzSLmG=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipOR3KtpKKlodAwmn7-p1bkquqjQFlvhuFNDS52M=w1920-h1080-k-no
attia-nursing-care-centre,,3.1247815,,,http://www.attianursingcare.com/,4.6,18,,
pusat-jagaan-selangor-king-george-v-silver-jubilee-fund,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0gpLjmfEHuVyqOEPjXYDvTQhELWDVtQpf_C-yDBEOA-V3SjRYEiwxHSH3KaXzGhIyNBCPRJRu-6DW1ekHnZ9p2MkZf6rx1ZWnnB7mcqkNrxXETGgenklSbEBE2Zld8sPlTtKAftGgPFI=w408-h544-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0gpLjmfEHuVyqOEPjXYDvTQhELWDVtQpf_C-yDBEOA-V3SjRYEiwxHSH3KaXzGhIyNBCPRJRu-6DW1ekHnZ9p2MkZf6rx1ZWnnB7mcqkNrxXETGgenklSbEBE2Zld8sPlTtKAftGgPFI=w408-h544-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0gpLjmfEHuVyqOEPjXYDvTQhELWDVtQpf_C-yDBEOA-V3SjRYEiwxHSH3KaXzGhIyNBCPRJRu-6DW1ekHnZ9p2MkZf6rx1ZWnnB7mcqkNrxXETGgenklSbEBE2Zld8sPlTtKAftGgPFI=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGhrVYRBpwWGUX_euPimADhchpwR_XXrrHSt6gmgq5He7ERWeOJXeo8hSiDmURZjxCyHc-kQN1mdq6QDKnKy2NKlQD4r72IcRX984_bfXeJLYLB9erECQRl4KZ6LM-oNLmP4nVTpPHOOliv=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEGPxV4H69YPDPFAHm7VuCAPfxlWFEIYIUKtGYR2_ONLDy-uIyVo_khtZTbwovXqWaRj6wiHnHtw8p2Mc2ZCoBrXXxELD-CwS9pd-AQNtLgt-85LFI_2HpUkGh34tppXAfcWaO=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3uecCZ7qbzvg-duoil5xRXmg2mC_ODyU_S7rjaWqj6YKkdw9_CYia9D8bSvRr4rjCRy_-7L3RD9bp70KD-NCbxlyT9iFJE1rJjRGCubWyOlmgjr5TzGdtF5kENqT_D3Doj3ddT4Es3IVi=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEt-VaSqeh7fpbIYzcUxQLHqFvVJULrxrHHS68C5484gWSC-K5ioBMPg1qE-tFUI78ai7lV1UHpqWToHIz9iI_m7fyIP1PBe9gK5Aj1SQRsTbXIqgRjo63gkJoVi-Y_HzfaYmCIN248pKo=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHj5f3m7DXQ91oOZzQnAw7wkK4MDCG90LDRZpe5P2b3-pePVcZjHSuaTWBacTdR1w_cJ4bLtsN0SepDCjm5x2ykpgiPYeh3in27K8uwMckp7EJvSHMZSaOQ9BORCyHv3V9EnVt0-RIY4bzQ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUiC8FZ6JfnbBnZ9ZdNkr5hwYYnvU5ym-dH8SqdcMhEeZA0FdbT2INnqb5Y5zQJCYkOJ19ME2UHZ7TzJgIM7lngsY3ccNfVlpqxtt3eXLV2PMTK-_70Qnqeplx_cgy_CrGTvddfQ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEROFgihyqusRHRzpaD342KfThNDjdcoW41YYKsW_j3Hz2MabyBV-f3PV3YgAV1sALPsMdlprUbeTsatZmeO3-7nx2fBb6X7gvpJcgITu_NLAgM2HKBy4ted-usbAU4-irA1EX6kg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGY4c4m65mu0BOmwI5QxCgElABkbC381UeCmKt_eqfI06sb_X50LMuDOev7IruqG4fjkHsXKj-mLvKQSAWAyFRmiHI5JzC8ujdpTahUw0pd4ItdWYs6PMDAO3nBMBSKBecyhiU=w1920-h1080-k-no
berniece-care-service-centre,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6RgKXzRQSs2kniJzwSokc4y8JWKTTKb_kjwuI_Zs_gaCZvbyA6hf7vaXQ-fwK_OSmOunWrmkpF2XqTuHrbfck3OOficDCvs5I-F1qePEHD8wsczKVLUXhPELG7Da0yQrimR28=w426-h240-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6RgKXzRQSs2kniJzwSokc4y8JWKTTKb_kjwuI_Zs_gaCZvbyA6hf7vaXQ-fwK_OSmOunWrmkpF2XqTuHrbfck3OOficDCvs5I-F1qePEHD8wsczKVLUXhPELG7Da0yQrimR28=w426-h240-k-no|https://lh3.googleusercontent.com/p/AF1QipOAG1bLKYMygQUyicK4f1H0VbJAWATbgtQtyU9r=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipMIMl5P5OZMaSDBEykBQeDWkyBi75rcnAIDbozF=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipO8c8uMC5MZVlx_u8a0Y5v__-zpG7dOQtaEcZtT=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipMT5wO6s2N8KZfCyyrchSREtIGQDrPtLbVqVtDY=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNxrwZ0EYfEfq6Lpu_qYjGzvntxuqHyLeTVeLBy=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAH89lUS_iurCrkvwX_DvyH69_wqqxJjCFdmwk2xK0D-FjuOBE3uSFTrR27tkpNYOrXbPbVWDW2bzDp4UlPJYn7IvlnioiOMMZM7liFHY465aO9DrRu-GilgN9a5sHg3DgZLhMW2=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNYX_0WiF7yb2SHDDXUlmnTUFJxviY3tUMlZ-__=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFKgogiu5jVues55XeDxHREl1ZtG-Jp1PIKmjKT3Strs40xHxEMvJ1tgXH-tE3L2snT6_EgG8B0MFCW5IOD7QwvyeWdlGmP26unuKEb2bicbHfnddsmUMglxoCrqxWy5AZZZ1k0Wg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQMIYgRrw4bUWh0fCMb3SHz0Evoa6uWDVMFbMeH-JeLV5_tkVQQMUyFd6PjhpMI-jXc4cRk0wu8p1oLCWXKVe3Na0_tDEB2JDRygPHNMeGZhcIZg-x9Eikh4Kgr5SV7oKG-iHQ=w1920-h1080-k-no
pusat-jagaan-persatuan-kebajikan-rumah-jagaan-vcu-selangor-dan-wilayah-persekutu,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAElnKFmXRaQ94palkRoP61EyzU1joDOBLfsjpVpirE3wcQtSAx5dl6XYtX4b0XpIbwAxipMw1ulPnR5bR2GGltzgGknprTvwI2qdkxoJ9XbudpCFYZHxW5KwH9SeLcVf7GrID4=w408-h271-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAElnKFmXRaQ94palkRoP61EyzU1joDOBLfsjpVpirE3wcQtSAx5dl6XYtX4b0XpIbwAxipMw1ulPnR5bR2GGltzgGknprTvwI2qdkxoJ9XbudpCFYZHxW5KwH9SeLcVf7GrID4=w408-h271-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAElnKFmXRaQ94palkRoP61EyzU1joDOBLfsjpVpirE3wcQtSAx5dl6XYtX4b0XpIbwAxipMw1ulPnR5bR2GGltzgGknprTvwI2qdkxoJ9XbudpCFYZHxW5KwH9SeLcVf7GrID4=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGh3uxLZSX5x5vEaRPZKF3TAbIq2P8pKZJ44KhuYz1fZj8Y5s0ItbM0GWlTmTafBLCJoFO9kNAGfh3f1qi3RF1dR5lxKyD1iLkpQ2hJhuaKhVDOmcaixcKxE2dTORvxkBTuGQb6bA=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMVC63UTBTlPmQTEkO_jWq-s6Ni8tqbVdy3J1jYubeQO5RbjBtM7-6MeeuFQE8bo-do9AyAtIBfmyxf_pUCBSFaCYM-ffum07YlrO9Mv2JlkUHdPczdMaTgxLfQS0NCnsaDVA=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-9GLfJ7NkDxEA5v28oe3TD5FalvNI0I1AxASlo9K_X3oDXpR7kUuKlgiOJz-rMbrnjehv7ufIwxKMEYm2Dh54eDNM9M0gEq5b-uKi0o5vi0-CmE6Pm1ET4W4jrU12V17D-5kX=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhPNXTCI5btpSCubx6dgY-QWaT6RGWnEtdR_gk5v_APLhZAoVCGOqPznRoanFI3So_pJdnvYoD_xDkN9NVi1XmXd5ChZkZjVyHy_ZY1PCruLD40UYc70kVXXpfpFXVSVwr0s3O5Q=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlBRqgnEaPGb82lRSxswTqdlJZAAjDTNvYCUSs9iHosutSLCqWdQieVgxAR7P6VlX_-MgZAdaj55wrgIRax7AjK3kZj95RQ9l8AoFk-BKRUdLg9Ks7HF453xtJ5k6Qw_WqCOJR=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSl7f-nTM73k7-eE7EDn9FXDfgf-uQrbkT_4c7rBGXAlpTJBpdJCE2DC-JurY77TGzopxsill4XBlApaoQIxZHw7XMdwHucpj1FYLdTX1zHtVxl4J8dQmKPSDdHkTlVS1JEP8jug=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFoN2MzSU-tE7H4CFKAN4ntBlicTkpGy0JMcJIgIPlpp9AiX7RvsiVADQZUBNtWUSY_HWAoNDGgy7vekFdHIx1NXvn3mK-Mn-BoXCB-nH9Rf-jR7lSKs7IXWP8alTcyq0wQYBxI=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHcNvJdtwpLNdVg6VAZ1cjbUkh4w2XwlpnmgjVx846gr2oDPDd2d33w34SwKbpYAMSWW4x2VrTJzvUgLHgEac6yWKIe9a_VRMeSpAmHa8kpDRUwxWKViHPjVuLP_pi9hqIzWnQ=w1920-h1080-k-no
bethel-retirement-home-plt,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v8j2yUeSTah2jPMHpR_HBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.708424&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v8j2yUeSTah2jPMHpR_HBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.708424&pitch=0&thumbfov=100
pusat-jagaan-ebenezer-home,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_5181NAE_ZQ3BnOGptFrcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.20525&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_5181NAE_ZQ3BnOGptFrcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.20525&pitch=0&thumbfov=100
pusat-jagaan-orang-tua-apex-way,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=If3WhGuxz63AY06Rd6kXaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.363712&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=If3WhGuxz63AY06Rd6kXaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.363712&pitch=0&thumbfov=100
pusat-jagaan-mahmudah-malaysia,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnbODCXbfXhty1k2wrXXs6B17tKdh4IyZHeSDvrwfu1k1IldAbXT16i2_FraUXsb0i5k3Yt_Fejb7kIlI_K_dUKLpbogvl-2GJfUP8Tl0_vtE1cptRaqpK-mFyqxNT3BNuYCVR=w426-h240-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnbODCXbfXhty1k2wrXXs6B17tKdh4IyZHeSDvrwfu1k1IldAbXT16i2_FraUXsb0i5k3Yt_Fejb7kIlI_K_dUKLpbogvl-2GJfUP8Tl0_vtE1cptRaqpK-mFyqxNT3BNuYCVR=w426-h240-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnbODCXbfXhty1k2wrXXs6B17tKdh4IyZHeSDvrwfu1k1IldAbXT16i2_FraUXsb0i5k3Yt_Fejb7kIlI_K_dUKLpbogvl-2GJfUP8Tl0_vtE1cptRaqpK-mFyqxNT3BNuYCVR=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjr1Jgo8-b1PqDwegm4fI55F-9pvHkwTVU-fxvIH-q_LpFSa926GHTWIJR3zXwKXGbMRhFfCi_wjasdl2ThVVpj7l88mzBWqgyf3Z2meKyjdVlvV_CfmGxmgA3lph-BaiXlZfVhA=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJY4DFjbcB7zw1map3jkelssrwrLacX4NzUcenVSfP9qgb2IUS7BX0wRxhTtJEosdvUFL1wnOFc7Ui0oUfJ1v6BOT65yLHGaczM9GM_0HdSsShopRt58djwJiP1--BgZfCG7m_Bw=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNnddBtDicz-ekJn9AeeBZGjckTTdWynZHR9BL568X-y69aPMluf8HRFeSxBg29g1feoe2SQ2mL9aDeLQ7_rNUgZhCwqtWpPel71TmbnLK6VmSFRxrJYiGmviufiZwWFxShr-m=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtnsFjwfbtQkOeYfWEIphoosxkwgRoi8sg891nsZx_Pws1qp3Yf5ERAgJoE4suXWilRDpgIlNDwab03pxbGlfIhAVCQufusktjszjh6aJHh1p5Imq7g76yeu1igUVKubYY5aQ6=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFusLSveXB3gktVw4qTwCNgBZ1dCpyNV6em9BfBluL4xFyu9LFbkUoJc5ymUQ8aGM0P-5RYKGdd8Ix1ZLliV-d-Wv8lW5bl5KjLC_nbWwu4qwqXxZGoXcZ6D72FOW-q4cgRbc46_g=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGCD152ENvv4DQm2yZvG55ahaKu3bnwRvbdsK4JP47408Hk-vVBpseOFlmL-jnbggVpRlBvKQdFSbBkwixWsH_6Q-d1HcvZoJcoH7rBul8zF7UGVOgatADYPyvW8LgNi1u43JoZ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVlj2cr1q1A4j0rWPemHV0PKhODBlCexeOhtcENkMN3NivTnvgGEe58UTB58fhE503IOm2FlE3Ez2OWt9U_x6p4t8pXHnA8zI-UwPEukKBY8F61j3O6WNMYuv9Dx_v2eJKMlQB=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-_zLY8jguFl-3tP1vaLXc570eyOMnfihV6qM1X8nCABqqAQna3yfvY1E3Q6i5X8ZlNUmhHAJ2KqkbNgPpyomIDUREdWte52AZWEqrAZqs7zL0NoXCnt6pn6VljuT2KiQO54nS=w1920-h1080-k-no
wan-hing-care-center-psk-sdn-bhd,,3.0130326,,,,5,1,,
sincere-care-home-selangor,,2.9908279,,,https://m.facebook.com/pg/sincerecarehome/posts/,,,,
pusat-jagaan-beverly-care-home,,,,,http://beverlycarehome.com/,3.5,4,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4I2NIs9B2an_g4RcgQxw0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=138.10098&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4I2NIs9B2an_g4RcgQxw0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=138.10098&pitch=0&thumbfov=100|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4I2NIs9B2an_g4RcgQxw0A&cb_client=lu.gallery.gps&w=160&h=106&yaw=138.10098&pitch=0&thumbfov=100|https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0Vb6jGADrRurPxA1qxDzM-757EtP5NAe2_oE3PUkFMWS_3uYR7hK7QsiJLeFjV-2-gjpXhsGyAlAf5__zH4Uuq_tbD3abg7-ExZ4YSN30qpN5osR7JpFiYBVFV8x_Gv8URptW=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwC3c3R9E3I7X4rwsX-UAydt0kW2avaNwlnhTA92HzwqSk2sse3ZYWAxGeKU-iIt12ZhAUrCwHA8g9Qbiu3TK4YSd2XOXNBjAJXQ8p6rb6Shyxq-v1smkmvIjESVyPoC6K7IDl=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLv1KctgOXMUx-GwTc2QmSJH746nR-SyNYTjDxn1nQhK7pixysKrxFzZ9K-ppEw1-nDuYY3STx0SrB8x8ab1-Ld1Vz4ig45R853lDpDV1ew16Oo5huExqhdnvryuJau_q5CpJB=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHv56Gqm8yUrYerx_7JvsJdi8GMDH7Fv1fGbxc1uv6nrvGv4gquxwxIOwF4uM3XNmmM6RaXeLehClISs_D1kv0cg4AZtnz1iCY65SoCHY3FtoKrJDQMmbAtr0eIRZVFXuRwgdd3=w1920-h1080-k-no
moonleaf-medicare-centre,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jX5CV3Y9COyhPnujNR9cSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.652695&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jX5CV3Y9COyhPnujNR9cSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.652695&pitch=0&thumbfov=100|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jX5CV3Y9COyhPnujNR9cSw&cb_client=lu.gallery.gps&w=160&h=106&yaw=83.652695&pitch=0&thumbfov=100|https://lh3.googleusercontent.com/p/AF1QipPrQVZH6GXPh5V8daPkEhLiECddNfhUjxsQ4KeY=w1920-h1080-k-no
stella-maris-home-plt-care-centre,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHM3IKpecgsUHJMVcLyPLA1ljSxd2DDe5YmylYy2PIfJkflWQk7iN1-XT31j53YTAovOuAFNR0rOVZvMg9yRv08hu1q_rHJBIoIp0zQ_1PfffePpBXLZ1rBW0ItNCEQhAlaH5M=w408-h306-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHM3IKpecgsUHJMVcLyPLA1ljSxd2DDe5YmylYy2PIfJkflWQk7iN1-XT31j53YTAovOuAFNR0rOVZvMg9yRv08hu1q_rHJBIoIp0zQ_1PfffePpBXLZ1rBW0ItNCEQhAlaH5M=w408-h306-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHM3IKpecgsUHJMVcLyPLA1ljSxd2DDe5YmylYy2PIfJkflWQk7iN1-XT31j53YTAovOuAFNR0rOVZvMg9yRv08hu1q_rHJBIoIp0zQ_1PfffePpBXLZ1rBW0ItNCEQhAlaH5M=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ubm1i21DZc8T9GE0EHLgJg&cb_client=lu.gallery.gps&w=160&h=106&yaw=207.65982&pitch=0&thumbfov=100
